CommentID,text,CommentUserID,CommentDate,Keyword,ObsoleteType,LegacyOrInvalid
37875602,"`for ip in $(cat ips.txt)` is, by the way, generally deprecated as a way to loop over contents of a file. See http://mywiki.wooledge.org/DontReadLinesWithFor",14122,6/28/2014 23:38,deprecated,os,legacy
5836839,"Thanks, but then I can use get_users_of_blog. Doc says it is deprecated but it is used by wp_list_authors that is not deprecated. So a non-deprecated function uses deprecated?",207047,03-04-2011 11:57,deprecated,ext,legacy
15365346,"@trideceth12: By the way, [this is deprecated](http://msdn.microsoft.com/en-us/library/system.windows.frameworkelementfactory.aspx).",546730,7/23/2012 4:53,deprecated,lang,legacy
36333440,btw. property: `realdriver` has been deprecated in favor of: `driverlist` (still some docs might be outdated),1581069,5/14/2014 13:13,deprecated,ext,legacy
20121736,"You should edit your really great answer to remove `.live()`....As of jQuery 1.7, the `.live()` method is deprecated. Use `.on()`  to attach event handlers. Users of older versions of jQuery should use `.delegate()`  in preference to `.live()`. +1",1880925,1/21/2013 23:35,deprecated,ext,legacy
48845245,"Thank you for the sample! But I'm still curious about what I must use for the  addPreferencesFromResource(R.xml.preferences); since it is deprecated. However, it works so problem solved for now.",3264924,5/21/2015 15:17,deprecated,mobile,legacy
40554085,Assuming you're using a halfway new version of jQuery (>1.7.2 I think) then `.on` is the recommended way of binding events. `.change` has been deprecated,927652,9/18/2014 9:46,deprecated,ext,legacy
25901570,"@ABFORCE http://api.jquery.com/size/ ""The .size() method is deprecated as of jQuery 1.8. Use the .length property instead.&#xA;&#xA;The .size() method is functionally equivalent to the .length property; however, the .length property is preferred because it does not have the overhead of a function call.""",785309,7/20/2013 10:58,deprecated,ext,legacy
46886951,`ensure_length_of` is now deprecated. Use `validate_length_of` instead.,680847,3/30/2015 15:55,deprecated,ext,legacy
48997200,just a hint after all these years: request.REQUEST is meanwhile deprecated,2153744,5/26/2015 12:16,deprecated,ext,legacy
38387355,Same error :( `TypeError: Object #<Future> has no method 'return'` and `TypeError: Object #<Future> has no method 'wait'` I think it's because it is deprecated (https://github.com/meteor/meteor/issues/1311#issuecomment-22686373) but I can't find alternative,957253,7/14/2014 19:09,deprecated,ext,legacy
23242904,"Ah, my mistake. I overlooked where it says ""queue when the request completes or fails."". Thank you for catching that. &#xA;&#xA;How does one monitor progress of an upload since the delegate methods that provide this functionality are fully deprecated around iOS 4.3? It do not see any methods in this class that provide that functionality.",803882,4/26/2013 21:48,deprecated,mobile,legacy
63856142,"its showing as ""The method getColor(int) from the type Resources is deprecated "" and still error like ""The method newInstance(CharSequence, CharSequence, int, int) in the type AppIntroFragment is not applicable for the arguments (String, String, Drawable, int)"" :(",6293770,07-06-2016 04:44,deprecated,mobile/ext,invalid
17932718,"Still prone to SQL injection. Use `mysql_real_escape_string`, or rather, don't use the deprecated mysql_* functions and choose PDO with a prepared statement.",514582,11-01-2012 12:37,deprecated,lang,legacy
30170512,Reading the docs found on Microsoft's website [here](http://msdn.microsoft.com/en-us/library/microsoft.visualstudio.testtools.unittesting.privateobject.aspx) I don't see any mention of the PrivateObject class being deprecated. I'm using MSVS 2013 and it works as expected.,1452569,11/26/2013 23:36,deprecated,lang,legacy
22129649,"Welcome to SO, but for everybody's sake: Please don't use [deprecated extensions](http://www.php.net/mysql_query) in your answers... Take a look at the link, pay attention to the red box at the top of the page, and look into `PDO` and `mysqli_*`",1230836,3/24/2013 21:45,deprecated,lang,legacy
46085427,"Thanks, but I believe this is deprecated in 1.8. Any other suggestions?",4372503,03-07-2015 10:00,deprecated,ext,legacy
74983979,"Since `MaterialModule` is deprecated, it shouldn't be used.",4911842,5/15/2017 10:40,deprecated,ext,legacy
64785760,"MutationEvents including ""DOMSubtreeModified"" have been deprecated... they are replaced by mutation observers. See here: http://stackoverflow.com/questions/6659662/why-is-the-domsubtreemodified-event-deprecated-in-dom-level-3",1751259,08-01-2016 16:44,deprecated,lang,legacy
37305369,"Okay, I didn't know that sorry. I'm new to stack exchange, and don't know a lot about OpenGL. It's probably only deprecated in newer versions though, GL11 still contains it which is what I have used before, which is why I assumed it would be here too.",3725164,06-11-2014 18:27,deprecated,ext,legacy
27809532,"And especially don't use the (now deprecated for iOS) `dispatch_sync(dispatch_get_current_queue()`, which had the 'feature' of sometimes blocking, sometimes not, depending on whether you were called on the main thread or not!",1103045,9/17/2013 11:42,deprecated,mobile/lang,legacy
27785258,"Please don't encourage the use of `mysql_**` functions, they are deprecated. http://php.net/manual/en/function.mysql-fetch-array.php",2532739,9/16/2013 18:16,deprecated,lang,legacy
58356114,"This was helpful and led me down the right path — after more research, it looks like I'm using deprecated login URL functions, [documented here](https://cloud.google.com/appengine/docs/python/users/loginurls). I believe I'll need to implement OpenID Connect, as [mentioned here](https://cloud.google.com/appengine/docs/deprecations/open_id).",5889756,02-10-2016 19:02,deprecated,ext,legacy
63027157,I think that's now deprecated in favour of [TextShape](http://threejs.org/docs/#Reference/Extras.Geometries/TextGeometry),373962,06-12-2016 22:39,deprecated,ext,legacy
32397426,"Unfortunately `import_request_variables()` is now deprecated, although you can still use `extract($_GET)` to do the same thing.",866016,1/30/2014 20:25,deprecated,lang,legacy
61182391,Are you talking about login key?  That was only compatible with the 1.x version of appsdk and is considered insecure and deprecated at this point...,728184,4/22/2016 22:29,deprecated,ext,legacy
58710546,Thanks - will need to tinker around with that!  - looks like wp_login is deprecated? and to use wp_signon instead? https://developer.wordpress.org/reference/functions/wp_signon/,800592,2/19/2016 16:13,deprecated,ext,legacy
56184158,"But it is deprecated since API 21 :( The thing is, I can't use the UsageStats Manager, because samsung decided to not support it's functionality",2607567,12-11-2015 09:25,deprecated,mobile,legacy
11071573,"actually there is a *.x file format for DirectX but it's not always the best choice, just to clarify. Also it's deprecated and not supported in DX10 and 11",777689,1/14/2012 10:25,deprecated,ext,legacy
16262907,"If I am using deprecated methods, will there be any issue in getting approval from Apple?",188965,8/28/2012 6:56,deprecated,mobile,legacy
6246640,"Just a head's up, getRegisteredRoles has been deprecated since version 1.10, getRoles is it's replacement.",140413,3/31/2011 17:19,deprecated,ext,legacy
30075511,"Its bad advise, it is prone to SQL injection, and uses deprecated SQL functions.",852571,11/24/2013 12:13,deprecated,lang,legacy
40042172,"Use of async has been deprecated and discouraged, instead one should use callbacks.",1983465,09-02-2014 17:39,deprecated,ext,legacy
75763683,@Saranjith I coupd be wrong but from what I have learned there is no way of achieving what you want. Though you could still use the deprecated UILocalNotification. Using that you would get a trigger even if app is in background and just turned. But it would be destined to break in yhe upcoming iOS versions,5175709,06-06-2017 05:06,deprecated,mobile,legacy
34254592,"Jquery isnt working for some reason when I use it on my page. The divs are not appearing. I will see if I missed anything, the JavaScript version worked for me, although I am not going to use it because as you said it's deprecated.",2888761,3/19/2014 17:09,deprecated,lang,legacy
60190858,assets is deprecated ... tried it with config.serve_static_files = true but also no changes,4367019,3/29/2016 11:05,deprecated,ext,legacy
27749380,"This information is outdated. Since months, WSH is not supported anymore. Furthermore the link to the Konfabulator widget is dead. I just added [two possible solutions](http://stackoverflow.com/a/18792902/282729).",282729,9/15/2013 15:58,outdated,tool/ref,invalid
75622275,Great answer but has some outdated info: Current Firefox and Safari now support unicode-range. http://caniuse.com/#search=unicode-range,3317022,06-01-2017 13:12,outdated,tool,invalid
13513019,I think that the jQuery file I was using was outdated as well.  As soon as I linked the one from google api's it worked for me,1200601,05-05-2012 14:35,outdated,ext,invalid
51431908,Warning. This answer is outdated since Jersey 2.,1037316,7/31/2015 14:49,outdated,ext,legacy
41642671,Link is outdated. Please update.,439944,10/22/2014 11:04,outdated,ref,invalid
45695671,"have you looked into http://phpword.codeplex.com/? i use it for my word generation in apps that require automated word .docx generation. codeplex also has phpexcel which is also use. the documentation for it great with ton of sample code snippets. i used composer to install the source for my app library which is upto date if it ever got outdated. in addition, its open source and its free. i think phpdocx is paid licensed issue. I had challenges when I tried to create .doc file instead I used the open source standard .docx which are bunch of xml notations.",4040960,2/24/2015 17:57,outdated,ext,invalid
4638059,"maybe this functionality is a little bit out outdated, in my plugins i just set the size per hand",346063,11/25/2010 12:32,outdated,ext/ref,invalid
29158996,"And FWIW, Joel's Unicode article is outdated about UTF-8 going up to 6 bytes. It hasn't been up to 6 bytes for a decade now. (And even if it was correct, those 6 bytes only cover a 31-bit space, not more.)",46642,10/28/2013 15:50,outdated,ref,invalid
69909064,"Please remove the references! The first link doesn't work, the second one is outdated (as stated on the website, it was last updated in **2000**)",3393058,12/27/2016 23:35,outdated,ref,invalid
11378492,The link is outdated.,815560,1/30/2012 14:59,outdated,ref,invalid
29634272,I use Netbeans and would like to use it for browsing general Javadocs without having to attach them to libraries and projects. Unfortunately your link about Netbeans appears to be outdated. The current Netbeans (version 7) doesn't seem to work that way.,857209,11-11-2013 21:14,outdated,ref,invalid
8996972,"The error actually turned out to be an outdated version of tar on my machine, which was unable to read certain header keywords.  Once it was updated, the package was unpacked without error using the method you gave.",927635,9/16/2011 4:59,outdated,tool,invalid
26262939,I think this answer is a bit outdated..,874941,7/31/2013 10:15,outdated,mobile,invalid
27638059,"The documentation is outdated. `TransferType` was never set to `ftBinary` in `Login()`. But it is true that `TransferType` defaults to `ftASCII`, in accordance with [RFC 959](http://tools.ietf.org/html/rfc959).  You can set the `TransferType` after calling `Connect()`.  It is good practice to set the `TransferType` right before each call to `Get()` or `Put()`.",65863,09-11-2013 20:21,outdated,ref,invalid
70297106,Use [laravel-elixir-pug package](https://www.npmjs.com/package/laravel-elixir-pug) because jade one is outdated and not all of the functions are working correctly.,3660586,01-09-2017 10:48,outdated,ext,legacy
27505800,"outdated answer nowadays, see below",1029146,09-07-2013 16:15,outdated,ext,invalid
4202360,"It's true that this works for simple type mappings like the Id field, but it doesn't work for mappings like the IList<Flag> field. I would have to define the HasMany relationship in the Layout configuration, and all inheritors would have to share the relationship table. This is what I aim to avoid. Also, the link given is for CTP3, and most of it is outdated.",84685,10/14/2010 20:35,outdated,ref,invalid
47474650,"@SadCoffeeBean `org.gjt.mm.mysql.Driver` is just provided for backwards compatibility, it has been `com.mysql.jdbc.Driver` for more than ten years now afaik, on top of that, you no longer **need** to load the driver explicitly with `Class.forName`. The fact that a 'tutorial' that was last updated a year ago still uses these outdated practices shows that it isn't good quality.",466862,4/16/2015 7:27,outdated,ref,legacy
27935648,"currently is outdated since -Nov 2011-, and is not working properly with NB 7.3",2011421,9/20/2013 16:19,outdated,tool,legacy
60369486,"I wouldn't link an article that starts with a note ""*this blog post is outdated*"" :-) However, http://exploringjs.com/es6/ch_proxies.html states exactly the same",1048572,04-02-2016 16:44,outdated,ref,invalid
62143794,"Correct answer, but becoming outdated. The creators of [Joda-Time](http://www.joda.org/joda-time/) have said we should migrate to the [java.time](http://docs.oracle.com/javase/8/docs/api/java/time/package-summary.html) framework.",642706,5/18/2016 23:03,outdated,ext,legacy
26504348,"@DavidHeffernan: Indeed, it is a little outdated WRT Win64 and the other platforms. I already planned to add a section about Win64 and OSX (and perhaps iOS too), as soon as I have a little more time for it. And the (rather new) Crtl unit needs a mention too. I'll take a look at the circular reference problem as well. Thanks for the hints.",95954,08-07-2013 13:42,outdated,ref,legacy
40386226,Works perfectly now.. This is the issue with using outdated resources I guess. Many thanks. Looks like this is a resource I should be using http://wiki.laravel.io/Changelog_(Laravel_4),2205516,09-12-2014 21:02,outdated,ref,invalid
26351353,"That syntax its because it was using a reference to a sortDescriptor pointer, and once its not an `id` object, those initializators couldn't be used. But I did a little reseach now, and did see other code without the reference operand in the sortDescriptor. I think my code was a little outdated, I looked for it a long time ago, so I edited my anwser to update with new syntax.",1404239,08-02-2013 13:35,outdated,mobile/lang,legacy
5440311,"Actually, this is really simple. Your link is quite nice, but a bit outdated.",327563,02-03-2011 18:18,outdated,ref,legacy
74949557,"This might be outdated, refer to this question for a better answer : http://stackoverflow.com/questions/33855505/zurb-foundation-6-reveal-doesnt-work",3001704,5/14/2017 0:38,outdated,ext,legacy
37702282,"@MikeWoolf Make an answer telling me how DIM improves performance - because so far I see claims of allocation of memory (without the explicit ability to free again)  that would have been necessary in VB3, but now just seem outdated.",0,6/24/2014 5:17,outdated,lang,legacy
23530105,"Now in 2013, this code is outdated and no longer works. Imports dont work either. No such file",1402301,05-07-2013 05:26,outdated,mobile/ext,invalid
57599824,**fql** is outdated !,4480164,1/21/2016 20:19,outdated,ext,legacy
34935982,Thanks for the suggestion I've been taking a look on it seems to be really outdated. I don't know if this would be compatible with codeigniter3,1831740,04-06-2014 11:29,outdated,tool,legacy
35410500,"@TheBlueDog In the long run I don't plan to be a programmer, but some of my class mates do. This is only an A-level course so hopefully they will be taught correctly at uni if they continued. And trust me, this is not outdated compared to other things we are being taught on this course :p",3484546,4/18/2014 15:27,outdated,lang,legacy
22915278,It seems that this solution works with the newer version of DevExpress. I found out that our version is waaaay outdated. It's just 9.3 :(,2028096,4/17/2013 10:40,outdated,tool,invalid
45638690,"this works for me, but this method may be a little outdated:&#xA;&#xA;$my_postid = 12;//This is page id or post id&#xA;$content_post = get_post($my_postid);&#xA;$content = $content_post->post_content;&#xA;$content = apply_filters('the_content', $content);&#xA;$content = str_replace(']]>', ']]&gt;', $content);&#xA;echo $content;",4073771,2/23/2015 11:24,outdated,ext,invalid
32932350,"I was going by some old article about xchg  / lock overhead, but it's outdated or it's just wrong. I changed the example code to use all mov instructions instead of xchg and it's about 14 times faster.",3282056,2/14/2014 1:21,outdated,ref,invalid
20783693,"@moonunit7 The online editor at http://leafo.net/lessphp/editor.html is slightly outdated. The latest version (still called ""v0.3.8"", even though new features have been added) supports the syntax as used in this answer. I've successfully used this code ( http://pastebin.com/DhnW765E ) with the latest LESSPHP version ([commit 21a012](https://github.com/leafo/lessphp/commit/21a012)).",938089,02-12-2013 13:15,outdated,tool,legacy
61417907,"In fact you can activate all the constraints in a single call to `NSLayoutConstraint.activateConstraints(_:)`, and the documentation for `NSView.addConstraint(_:)` recommends not using `addConstraint` any more. You'll get more upvotes if you edit your answer to remove the outdated calls.",77567,4/29/2016 2:49,outdated,lang/mobile,legacy
56588023,This example is outdated. Get new one from docs [here](https://github.com/danialfarid/ng-file-upload#-usage).,1456173,12/22/2015 19:37,outdated,ext,legacy
43538857,"As old as this question and answer are, it's worth noting that the linked article is now outdated in some regards.  For example, the article claims ""In C#, method parameters cannot have default values."", but this is no longer true as of C# 4.0.",858671,12/18/2014 21:49,outdated,ref,invalid
5889023,It doesn't look like Granados can be used in production environments: it's outdated and seemingly unsupported.,47961,03-08-2011 13:12,outdated,ref,invalid
26379562,As said... don't use `mysql_*` because it's outdated. Use `mysqli_` or PDO instead.,2539720,08-03-2013 14:09,outdated,lang,legacy
36983752,Why isn't this upvoted more? The answers are so outdated!,74865,06-02-2014 15:38,outdated,tool,legacy
1186938,Its view on gettext is outdated. See http://rassie.org/archives/247,29363,8/29/2009 7:55,outdated,ref,invalid
10719408,"This does work great, but directions are a bit outdated.  All oAuth settings and tokens are now on your twitter apps 'details' page",563420,12/25/2011 21:54,outdated,ref,invalid
12255923,http://public.kitware.com/pipermail/paraview/2003-January/000078.html: a bit outdated (from 2003) but not a good sign,1243951,03-11-2012 02:12,outdated,ref,legacy
34634331,urllib is outdated in this day and age and should be using the requests library or something that handles the modern day issues.,2199852,3/29/2014 0:53,outdated,lang,legacy
72280373,"This answer seems to be outdated. I don't know how the `quit` command (delivered through the remote control interface) worked in 2014, but now (VLC media player 2.2.2 on my Ubuntu 16.04) you must send the `stop` and `shutdown` commands (`quit` simply disconnects from the RC interface). Besides, it seems that interrupting the screen-capturing VLC process with CTRL-C is handled by VLC gracefully (using the verb **kill** for CTRL-C is an overkill). Also, it should be noted that the `--dummy-quiet` and `--rc-quiet` options are Windows-specific.",6394138,03-03-2017 08:05,outdated,os,legacy
78681461,"i tried to make your file into a valid json and used it as a nightwatch.json file. However it never starts the firefox browser with the desired created profile ""nightwatch"" even when i add the necessary code to do it. Moreover with your json i get only to the point that the URL is inserted and always fails at the body tag.&#xA;Maybe this would have been helpfull however it is outdated (version wise) also it is not available&#xA;https://github.com/nightwatchjs/nightwatch/wiki/Firefox-related-settings&#xA;&#xA;There has to be a simple way to pass arguments such as those for chromeOptions, one would think",8507547,8/24/2017 12:30,outdated,tool,invalid
58032835,@MaxPMagee: yaar it should. Stack is such a wasteland of outdated information these days. I've updated this answer to reference [@RobertSiemer's answer](http://stackoverflow.com/a/26202266/45433). I don't have time to police my 7 year old answers so thank you for bringing it to my attention!,45433,02-02-2016 15:20,outdated,lang,legacy
53756183,"This answer seems to be outdated, the context menu doesn't appear with **Version 7.0.1 (7A1001)**",3165552,10-06-2015 08:58,outdated,tool,legacy
14030981,"As of version 1.7, this answer is outdated, since the syntax of [`.stop`](http://api.jquery.com/stop/) has changed. `$(""div"").stop(true);` should work.",950430,5/28/2012 16:24,outdated,ext,legacy
58501872,"My out-of-the-shelf esky pip 0.9.9 install was kind of outdated, so I installed esky 0.9.10.dev0 from the official repo for the patch to be there. However, the issue persists. I'll try helping squash the bug.",5195139,2/15/2016 0:33,outdated,ext,legacy
67397832,These links seem to be outdated. What are the new classes for Skia and Xamarin Forms? I've been struggling to get a simple Hello World to show up.,2022885,10/15/2016 17:16,outdated,ref,invalid
54079707,You've got a fairly outdated version of angular - try an updated CDN [https://ajax.googleapis.com/ajax/libs/angularjs/1.3.15/angular.min.js](https://ajax.googleapis.com/ajax/libs/angularjs/1.3.15/angular.min.js),4484599,10/14/2015 19:35,outdated,ext,invalid
78516531,"This answer may be outdated now, see other answer. That said, I can't get it to work yet.",1212017,8/20/2017 7:24,outdated,lang,legacy
65602207,"That quoted answer is very outdated. Most iOS are 64bit architectures now, therefore a point will take 8 bytes.",669586,8/24/2016 16:16,outdated,ref,invalid
72650386,"JSR310Module is a bit outdated already, instead use JavaTimeModule",3757154,3/13/2017 15:32,outdated,ext,legacy
61694738,"We are going to update the object storage widget. Thanks for reporting the problem. Also seems that the wirecloud/fiware-wirecloud image get outdated, although it is an automatic build repository and points to the same github repo as the fiware/wirecloud image. Now it should be updated",2255503,05-06-2016 14:36,outdated,tool,legacy
67599386,"The default location for the old/outdated version of Emacs that ships with OSX is inside `/usr/bin` -- so if you call just `emacs` from the terminal, you get that one.  For convenience, you may wish to set up an *alias* command to easily call the preferred Emacs installation.",2112489,10/20/2016 22:04,outdated,tool,legacy
28258305,"good answer thanks :) My version of vagrant is 1.0.3-1ubuntu3 so it looks kind of outdated compared to the one you state (1.3.3) but since it's the latest available in the Ubuntu repo then I'll leave it like that for now. Just an addition to your answer, to list the VMs the command is `VBoxManage list vms` and with that info it is indeed possible to switch VMs within the vagrant folder.",1075374,10-01-2013 08:32,outdated,tool,legacy
45928583,"1. inline JS is outdated. Furthermore, I don't see any point to use both normal event handler and inline JS for same elements. 2. I suppose showing box color (if it is incorrect box) is not what OP wants. 3. Why only one color is required to click?",3432401,03-03-2015 10:19,outdated,lang,legacy
77970449,"I think your code is incorrect, inside `ko.computed` should be an object, not a function. Also the link is outdated, the new link is http://knockoutjs.com/documentation/computed-writable.html",4364358,08-04-2017 10:52,outdated,ref,invalid
73484162,@RajeshMaurya it was correct. read my second answer. This is a little outdated now. Second should still work fine. This answer would not have been accepted otherwise.,4008175,04-04-2017 11:50,outdated,mobile,invalid
50411489,"So you are using mongodb, this is not standard rails installment, it's important to know rails version. And ruby is a bit outdated being 1.9.3",312907,07-03-2015 10:34,outdated,ext,invalid
55839673,I couldn't see your new example @demas. maybe its a outdated url,3435728,12-02-2015 12:19,outdated,ref,invalid
26309768,"The short answer part is outdated, which goes to show that the long answer part is wrong. NumPy now does have vectorized string operations, which are very useful when dealing with large numbers of short strings. See my answer for an example.",166749,08-01-2013 12:42,outdated,ext,legacy
13650841,"That's quite outdated and does not contain any of the recent, *good* clients.",476,05-11-2012 10:07,outdated,ref,invalid
75167588,"I think it is an outdated answer and should be updated, e.g see https://msdn.microsoft.com/en-us/library/dd409437(v=vs.140).aspx",4320207,5/19/2017 13:50,outdated,lang,legacy
49561777,It seems kinda outdated with TS1.5 available.,1165203,06-10-2015 10:47,outdated,lang,legacy
53207311,"Testing on android emulator is horrible. Even the official documentation is outdated or contradictory. Should I extend ApplicationTestCase, ActivityInstrumentationTestCase2 or none?",4129091,9/20/2015 16:02,outdated,mobile,legacy
65919438,"hi thanks for feedback, I'm quite new with angular2 and on the page all gist links are outdated. So how do I remove module.id?",1831740,09-02-2016 12:53,outdated,ext,invalid
64863026,"Keep their terms in mind, they have been increasingly stingy. For instance, this could be an example of account squatting and get you banned. This happened at our company on many occasions. The real trick is spoofing phone numbers where possible due to their outdated verification system.",1279192,08-03-2016 13:11,outdated,tool,invalid
26107024,This answer is WRONG or outdated in Rails 4: #update_column does save the record!,51387,7/26/2013 10:16,outdated,ext,legacy
19411642,"`.innerHTML` can be very slow (depending on how it's used). On the other hand, [`DocumentFragment`](http://ejohn.org/blog/dom-documentfragments/) can be fast (warning: old blog entry, may be outdated).",451969,12/27/2012 2:00,outdated,ref,invalid
34221335,@chamibuddhika: (1) aligned storage provides appropriately aligned uninitialized storage for an object of type T.  Otherwise the storage will be misaligned.  (2) This question and solution is now obsoleted by the real `thread_local` core language feature of C++11 and following.  See: http://en.cppreference.com/w/cpp/language/storage_duration,1131467,3/19/2014 0:12,obsolete,lang,legacy
75698787,"the synchronize could use the immutable return value of incremantAndGet() as well, so you dont need to synchronize (which makes using atomic types a bit obsolete) `for(;(x=i.incrementAndGet())<100000;)`",13189,06-03-2017 20:16,obsolete,lang,invalid
35106702,"It is always a developer's decision whether to accept inferior tools. If the company refuses both to upgrade obsolete software and to provide suitable training for new developers, then the developer should be looking for a different company; one that doesn't invest in architecture or employees is not a sensible place to work.",9360,04-10-2014 12:45,obsolete,ext,legacy
8264631,"Make that `nftw`. It's slightly more flexible and meant to obsolete plain `ftw`, I believe.",379897,08-04-2011 00:49,obsolete,lang,legacy
64635960,@Jon have you tried updating your nuget references? you might have something out of date.,4590,7/28/2016 0:38,obsolete,lang,invalid
70512932,@HenkHolterman good point that there are actually 2 somewhat unrelated concerns - I've updated post with your comments (linked to comment on question too) - please check if you have time (and mark this comment obsolete when done).,477420,1/15/2017 2:10,obsolete,lang,legacy
55874347,Please don't link to obsolete documentation.,333340,12-03-2015 07:48,obsolete,ref,invalid
3908639,"`XmlNodeList` is, if not entirely obsolete, somewhat dated. The `XDocument`-related classes in LINQ to XML are generally more flexible.",131926,9/14/2010 4:25,obsolete,lang,legacy
47233561,@JulianReschke: RFC 2388 is the specific `multipart/` sub-type; it still doesn't determine how a boundary is picked. That is delegated to the general MIME RFCs. I did notice that I had cited an obsoleted RFC here; I updated to use the most recent RFC instead.,100297,04-09-2015 14:09,obsolete,protocol,invalid
14278476,"RFC3986 obsoleted 2396 a while back. 822 was replaced by 2822, but I would NOT recommend looking at it (or 1521), as HTTP is not MIME; it is only MIME-like.",152646,06-08-2012 01:41,obsolete,protocol,invalid
47013720,"@c00000fd, for example, [`SeMachineAccountPrivilege`](https://msdn.microsoft.com/en-us/library/cc234327) is currently privilege number 6. It was [added in NT 3.5](https://msdn.microsoft.com/en-us/library/cc234419#id38). Before that in NT 3.1, privilege 6 was [`SeUnsolicitedInputPrivilege`](https://msdn.microsoft.com/en-us/library/ff556652) (obsolete). That's actually still the global symbol name in the kernel, i.e. in a kernel debugger you can execute `dd nt!SeUnsolicitedInputPrivilege l1` to confirm that the value is 6.",205580,04-02-2015 19:33,obsolete,lang,invalid
52368651,"Browsers dont remove obsolete implementations... unless they security threats. Browsers still have to implement ALL specifications, even if marked obsolete. So that websites made in 1989, will still work today, even nobody changed the site for 20+ years!",706363,8/27/2015 8:03,obsolete,lang,legacy
37506232,Find out what the patch is for first. It is probably a bugfix that was applied upstream already (e.g. in `0.14`) and is now obsolete so just remove it from the `spec` file.,836748,6/18/2014 0:46,obsolete,tool,invalid
63619348,If you'd done the slightest bit of searching you'd find many relevant answers. You've based your code on an obsolete example and you're using an old version of PHPMailer. [Get the latest](https://github.com/PHPMailer/PHPMailer) and read the docs and examples that come with it.,333340,6/29/2016 6:37,obsolete,ref,legacy
26021538,"@Chris O Thanks for the edit, but this answer is now effectively obsolete. VS 2012 Update 3 includes the Blue theme by default, so these steps aren't necessary as long as you've updated to the current version. Here's a link to Update 3: http://support.microsoft.com/kb/2835600",229587,7/24/2013 8:54,obsolete,tool,legacy
56386233,"… code. IronRuby compiles to DLR trees which the DLR then compiles to CIL intcode. The only production-quality Ruby implementation in the history of Ruby that had no compiler was MRI, which is now obsolete and unmaintained.",2988,12/16/2015 21:16,obsolete,ext,invalid
46139507,"Paypal sends date sometimes with PST sometime with PDT, therefore this solution is obsolete and **does not work reliably**.&#xA;@DHlavaty has the right solution for this problem.",777386,03-09-2015 13:02,obsolete,ext,invalid
4738681,"There is dnotify, which should fit your requirements. Not to be confused with the obsolete kernel subsystem, dnotify is also a program to execute commands when directories change. Searching for ""man 5 dnotify"" should give you more information.",494085,12-04-2010 18:45,obsolete,os,legacy
50356474,Those links are obsolete.  The new one is [here](http://cc.embarcadero.com/Item/27521),4779472,07-02-2015 02:07,obsolete,ref,invalid
30188184,The success and error callbacks above are obsolete as of jQuery 1.8 http://api.jquery.com/jQuery.post/,137474,11/27/2013 11:53,obsolete,ext,legacy
67977534,"Thanks man, I was trying to use the 'id' field but I didn't work. Thought the url from @Daan was obsolete! :P",4943459,11-01-2016 14:37,obsolete,ref,invalid
12670390,"the website doesn't exist anymore, is the solution obsolete? What is the way to do it now?",643742,3/29/2012 13:46,obsolete,ref,invalid
37395319,The Passport authentication is obsolete and has been superseded by Live ID. It would require a Live ID account which is different from what was asked here.,2316116,6/14/2014 6:41,obsolete,lang,invalid
1107154,"TimerTask is obsolete, and has been replaced with ExecutorService and associated implementations.",21234,8/14/2009 15:05,obsolete,lang,invalid
46707193,seem like i misread this statement 'The overflow-wrap property is the replacement for the now-obsolete word-wrap property',2310895,3/25/2015 9:23,obsolete,lang,invalid
36018248,I believe this would be the same text as 3.5.4.2 in C89. I only have some ancient draft of C89 so I'm not sure. C89 is quite obsolete...,584518,05-06-2014 08:04,obsolete,lang,legacy
16720593,gallery is obsolete. &#xA;good link to the cache-bitmap,1143354,9/15/2012 8:43,obsolete,ref,invalid
51207012,Yes :-). I don't think it will ever be 100% obsolete.,859154,7/25/2015 18:38,obsolete,lang,legacy
58514542,"As of AutoMapper 4.2 `Mapper.CreateMap()` is now obselete.  `'Mapper.Map<TSource, TDestination>(TSource, TDestination)' is obsolete: 'The static API will be removed in version 5.0. Use a MapperConfiguration instance and store statically as needed. Use CreateMapper to create a mapper instance.'`.  How would you update your example to conform to the new requirements?",1759873,2/15/2016 10:16,obsolete,ext,legacy
58837576,"Then it should be even easier...take the code above and adjust it accordingly. As it seems this extension does exactly the same if your read their [feature-description](https://github.com/codemix/yii2-localeurls#features). As you now extended your problem description with providing an extension and its configuration my answer is now obsolete...but it still gives you a good ""behind the scenes"" ;)",3402681,2/23/2016 10:51,obsolete,ext,legacy
42559808,Essentially '.Length' isn't what most coders think it is. Maybe there should be a set of more specific properties (e.g. GlyphCount)  and Length marked as Obsolete!,15703,11/19/2014 12:53,obsolete,lang,legacy
75230541,Thanks! I suppose `contentFrame` is obsolete and was intended to replace `scrollView.contentSize`.,8045180,5/22/2017 5:42,obsolete,mobile,invalid
14757771,"Yes, version 2 of the API is marked as obsolete and they want us to use version 3. I havn´t yet grokked v3 but when I get the time I will try to wrap my head around it.",98378,6/27/2012 19:32,obsolete,ext,legacy
